phase,node_id,op,device,device_type,mode,start,end,duration
prefill,L0_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0,1.91E-05,1.91E-05
prefill,L0_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,1.91E-05,0.000178863,0.00015979
prefill,L0_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.000178863,0.000219191,4.03E-05
prefill,L0_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.000219191,0.00025952,4.03E-05
prefill,L0_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.00025952,0.000419309,0.00015979
prefill,L0_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.000419309,0.000459637,4.03E-05
prefill,L0_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.000459637,0.000499966,4.03E-05
prefill,L0_K_write_s0,K_write,PIM0,pim,NAIVE,0.000235927,0.000236887,9.60E-07
prefill,L0_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.000499966,0.0005429,4.29E-05
prefill,L0_V_write_s0,V_write,PIM0,pim,NAIVE,0.000276255,0.000277215,9.60E-07
prefill,L0_K_write_s1,K_write,PIM1,pim,NAIVE,0.000476373,0.000477333,9.60E-07
prefill,L0_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.0005429,0.000585834,4.29E-05
prefill,L0_V_write_s1,V_write,PIM1,pim,NAIVE,0.000516701,0.000517661,9.60E-07
prefill,L0_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.000585834,0.000662165,7.63E-05
prefill,L0_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.000662165,0.000738496,7.63E-05
prefill,L0_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.000738496,0.00078143,4.29E-05
prefill,L0_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.00078143,0.000824364,4.29E-05
prefill,L0_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.000824364,0.000981563,0.000157199
prefill,L0_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.000981563,0.001138762,0.000157199
prefill,L0_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.001138762,0.001138762,0
prefill,L0_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.001138762,0.001167372,2.86E-05
prefill,L0_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.001167372,0.001186446,1.91E-05
prefill,L0_FFN_W1_E0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.001186446,0.002292534,0.001106088
prefill,L0_FFN_W3_E0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.002292534,0.003398621,0.001106088
prefill,L0_FFN_W1_E1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.003398621,0.004504709,0.001106088
prefill,L0_FFN_W3_E1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.004504709,0.005610796,0.001106088
prefill,L0_Act_E0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.005610796,0.005710932,0.000100136
prefill,L0_Act_E1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.005710932,0.005811068,0.000100136
prefill,L0_FFN_W2_E0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.005811068,0.006908503,0.001097435
prefill,L0_FFN_W2_E1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.006908503,0.008005938,0.001097435
prefill,L0_Router,MoE_Router,Ascend_910B_NPU0,npu,NAIVE,0.008005938,0.008007163,1.23E-06
prefill,L0_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.008007163,0.008035774,2.86E-05
prefill,L1_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0.008035774,0.008054847,1.91E-05
prefill,L1_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.008054847,0.008214637,0.00015979
prefill,L1_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.008214637,0.008254965,4.03E-05
prefill,L1_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.008254965,0.008295293,4.03E-05
prefill,L1_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.008295293,0.008455083,0.00015979
prefill,L1_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.008455083,0.008495411,4.03E-05
prefill,L1_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.008495411,0.008535739,4.03E-05
prefill,L1_K_write_s0,K_write,PIM0,pim,NAIVE,0.0082717,0.00827266,9.60E-07
prefill,L1_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.008535739,0.008578673,4.29E-05
prefill,L1_V_write_s0,V_write,PIM0,pim,NAIVE,0.008312029,0.008312989,9.60E-07
prefill,L1_K_write_s1,K_write,PIM1,pim,NAIVE,0.008512146,0.008513106,9.60E-07
prefill,L1_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.008578673,0.008621607,4.29E-05
prefill,L1_V_write_s1,V_write,PIM1,pim,NAIVE,0.008552475,0.008553435,9.60E-07
prefill,L1_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.008621607,0.008697938,7.63E-05
prefill,L1_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.008697938,0.00877427,7.63E-05
prefill,L1_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.00877427,0.008817203,4.29E-05
prefill,L1_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.008817203,0.008860137,4.29E-05
prefill,L1_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.008860137,0.009017337,0.000157199
prefill,L1_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.009017337,0.009174536,0.000157199
prefill,L1_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.009174536,0.009174536,0
prefill,L1_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.009174536,0.009203146,2.86E-05
prefill,L1_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.009203146,0.009222219,1.91E-05
prefill,L1_FFN_W1_E0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.009222219,0.010328307,0.001106088
prefill,L1_FFN_W3_E0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.010328307,0.011434395,0.001106088
prefill,L1_FFN_W1_E1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.011434395,0.012540482,0.001106088
prefill,L1_FFN_W3_E1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.012540482,0.01364657,0.001106088
prefill,L1_Act_E0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.01364657,0.013746706,0.000100136
prefill,L1_Act_E1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.013746706,0.013846841,0.000100136
prefill,L1_FFN_W2_E0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.013846841,0.014944276,0.001097435
prefill,L1_FFN_W2_E1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.014944276,0.016041711,0.001097435
prefill,L1_Router,MoE_Router,Ascend_910B_NPU0,npu,NAIVE,0.016041711,0.016042937,1.23E-06
prefill,L1_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.016042937,0.016071547,2.86E-05
prefill,L2_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0.016071547,0.016090621,1.91E-05
prefill,L2_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.016090621,0.01625041,0.00015979
prefill,L2_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.01625041,0.016290738,4.03E-05
prefill,L2_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.016290738,0.016331067,4.03E-05
prefill,L2_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.016331067,0.016490856,0.00015979
prefill,L2_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.016490856,0.016531185,4.03E-05
prefill,L2_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.016531185,0.016571513,4.03E-05
prefill,L2_K_write_s0,K_write,PIM0,pim,NAIVE,0.016307474,0.016308434,9.60E-07
prefill,L2_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.016571513,0.016614447,4.29E-05
prefill,L2_V_write_s0,V_write,PIM0,pim,NAIVE,0.016347802,0.016348762,9.60E-07
prefill,L2_K_write_s1,K_write,PIM1,pim,NAIVE,0.01654792,0.01654888,9.60E-07
prefill,L2_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.016614447,0.016657381,4.29E-05
prefill,L2_V_write_s1,V_write,PIM1,pim,NAIVE,0.016588248,0.016589208,9.60E-07
prefill,L2_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.016657381,0.016733712,7.63E-05
prefill,L2_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.016733712,0.016810043,7.63E-05
prefill,L2_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.016810043,0.016852977,4.29E-05
prefill,L2_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.016852977,0.016895911,4.29E-05
prefill,L2_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.016895911,0.01705311,0.000157199
prefill,L2_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.01705311,0.017210309,0.000157199
prefill,L2_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.017210309,0.017210309,0
prefill,L2_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.017210309,0.01723892,2.86E-05
prefill,L2_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.01723892,0.017257993,1.91E-05
prefill,L2_FFN_W1_E0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.017257993,0.018364081,0.001106088
prefill,L2_FFN_W3_E0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.018364081,0.019470168,0.001106088
prefill,L2_FFN_W1_E1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.019470168,0.020576256,0.001106088
prefill,L2_FFN_W3_E1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.020576256,0.021682343,0.001106088
prefill,L2_Act_E0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.021682343,0.021782479,0.000100136
prefill,L2_Act_E1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.021782479,0.021882615,0.000100136
prefill,L2_FFN_W2_E0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.021882615,0.02298005,0.001097435
prefill,L2_FFN_W2_E1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.02298005,0.024077485,0.001097435
prefill,L2_Router,MoE_Router,Ascend_910B_NPU0,npu,NAIVE,0.024077485,0.02407871,1.23E-06
prefill,L2_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.02407871,0.024107321,2.86E-05
prefill,L3_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0.024107321,0.024126394,1.91E-05
prefill,L3_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.024126394,0.024286184,0.00015979
prefill,L3_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.024286184,0.024326512,4.03E-05
prefill,L3_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.024326512,0.02436684,4.03E-05
prefill,L3_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.02436684,0.02452663,0.00015979
prefill,L3_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.02452663,0.024566958,4.03E-05
prefill,L3_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.024566958,0.024607286,4.03E-05
prefill,L3_K_write_s0,K_write,PIM0,pim,NAIVE,0.024343247,0.024344207,9.60E-07
prefill,L3_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.024607286,0.02465022,4.29E-05
prefill,L3_V_write_s0,V_write,PIM0,pim,NAIVE,0.024383576,0.024384536,9.60E-07
prefill,L3_K_write_s1,K_write,PIM1,pim,NAIVE,0.024583693,0.024584653,9.60E-07
prefill,L3_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.02465022,0.024693154,4.29E-05
prefill,L3_V_write_s1,V_write,PIM1,pim,NAIVE,0.024624022,0.024624982,9.60E-07
prefill,L3_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.024693154,0.024769485,7.63E-05
prefill,L3_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.024769485,0.024845817,7.63E-05
prefill,L3_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.024845817,0.024888751,4.29E-05
prefill,L3_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.024888751,0.024931684,4.29E-05
prefill,L3_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.024931684,0.025088884,0.000157199
prefill,L3_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.025088884,0.025246083,0.000157199
prefill,L3_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.025246083,0.025246083,0
prefill,L3_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.025246083,0.025274693,2.86E-05
prefill,L3_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.025274693,0.025293767,1.91E-05
prefill,L3_FFN_W1_E0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.025293767,0.026399854,0.001106088
prefill,L3_FFN_W3_E0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.026399854,0.027505942,0.001106088
prefill,L3_FFN_W1_E1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.027505942,0.028612029,0.001106088
prefill,L3_FFN_W3_E1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.028612029,0.029718117,0.001106088
prefill,L3_Act_E0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.029718117,0.029818253,0.000100136
prefill,L3_Act_E1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.029818253,0.029918388,0.000100136
prefill,L3_FFN_W2_E0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.029918388,0.031015823,0.001097435
prefill,L3_FFN_W2_E1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.031015823,0.032113258,0.001097435
prefill,L3_Router,MoE_Router,Ascend_910B_NPU0,npu,NAIVE,0.032113258,0.032114484,1.23E-06
prefill,L3_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.032114484,0.032143094,2.86E-05
prefill,L4_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0.032143094,0.032162168,1.91E-05
prefill,L4_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.032162168,0.032321957,0.00015979
prefill,L4_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.032321957,0.032362285,4.03E-05
prefill,L4_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.032362285,0.032402614,4.03E-05
prefill,L4_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.032402614,0.032562403,0.00015979
prefill,L4_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.032562403,0.032602732,4.03E-05
prefill,L4_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.032602732,0.03264306,4.03E-05
prefill,L4_K_write_s0,K_write,PIM0,pim,NAIVE,0.032379021,0.032379981,9.60E-07
prefill,L4_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.03264306,0.032685994,4.29E-05
prefill,L4_V_write_s0,V_write,PIM0,pim,NAIVE,0.032419349,0.032420309,9.60E-07
prefill,L4_K_write_s1,K_write,PIM1,pim,NAIVE,0.032619467,0.032620427,9.60E-07
prefill,L4_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.032685994,0.032728928,4.29E-05
prefill,L4_V_write_s1,V_write,PIM1,pim,NAIVE,0.032659795,0.032660755,9.60E-07
prefill,L4_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.032728928,0.032805259,7.63E-05
prefill,L4_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.032805259,0.03288159,7.63E-05
prefill,L4_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.03288159,0.032924524,4.29E-05
prefill,L4_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.032924524,0.032967458,4.29E-05
prefill,L4_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.032967458,0.033124657,0.000157199
prefill,L4_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.033124657,0.033281856,0.000157199
prefill,L4_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.033281856,0.033281856,0
prefill,L4_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.033281856,0.033310467,2.86E-05
prefill,L4_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.033310467,0.03332954,1.91E-05
prefill,L4_FFN_W1_E0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.03332954,0.034435628,0.001106088
prefill,L4_FFN_W3_E0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.034435628,0.035541715,0.001106088
prefill,L4_FFN_W1_E1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.035541715,0.036647803,0.001106088
prefill,L4_FFN_W3_E1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.036647803,0.03775389,0.001106088
prefill,L4_Act_E0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.03775389,0.037854026,0.000100136
prefill,L4_Act_E1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.037854026,0.037954162,0.000100136
prefill,L4_FFN_W2_E0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.037954162,0.039051597,0.001097435
prefill,L4_FFN_W2_E1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.039051597,0.040149032,0.001097435
prefill,L4_Router,MoE_Router,Ascend_910B_NPU0,npu,NAIVE,0.040149032,0.040150257,1.23E-06
prefill,L4_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.040150257,0.040178868,2.86E-05
prefill,L5_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0.040178868,0.040197941,1.91E-05
prefill,L5_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.040197941,0.040357731,0.00015979
prefill,L5_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.040357731,0.040398059,4.03E-05
prefill,L5_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.040398059,0.040438387,4.03E-05
prefill,L5_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.040438387,0.040598177,0.00015979
prefill,L5_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.040598177,0.040638505,4.03E-05
prefill,L5_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.040638505,0.040678833,4.03E-05
prefill,L5_K_write_s0,K_write,PIM0,pim,NAIVE,0.040414794,0.040415754,9.60E-07
prefill,L5_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.040678833,0.040721767,4.29E-05
prefill,L5_V_write_s0,V_write,PIM0,pim,NAIVE,0.040455123,0.040456083,9.60E-07
prefill,L5_K_write_s1,K_write,PIM1,pim,NAIVE,0.040655241,0.040656201,9.60E-07
prefill,L5_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.040721767,0.040764701,4.29E-05
prefill,L5_V_write_s1,V_write,PIM1,pim,NAIVE,0.040695569,0.040696529,9.60E-07
prefill,L5_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.040764701,0.040841032,7.63E-05
prefill,L5_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.040841032,0.040917364,7.63E-05
prefill,L5_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.040917364,0.040960298,4.29E-05
prefill,L5_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.040960298,0.041003232,4.29E-05
prefill,L5_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.041003232,0.041160431,0.000157199
prefill,L5_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.041160431,0.04131763,0.000157199
prefill,L5_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.04131763,0.04131763,0
prefill,L5_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.04131763,0.04134624,2.86E-05
prefill,L5_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.04134624,0.041365314,1.91E-05
prefill,L5_FFN_W1_E0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.041365314,0.042471401,0.001106088
prefill,L5_FFN_W3_E0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.042471401,0.043577489,0.001106088
prefill,L5_FFN_W1_E1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.043577489,0.044683576,0.001106088
prefill,L5_FFN_W3_E1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.044683576,0.045789664,0.001106088
prefill,L5_Act_E0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.045789664,0.0458898,0.000100136
prefill,L5_Act_E1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.0458898,0.045989935,0.000100136
prefill,L5_FFN_W2_E0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.045989935,0.04708737,0.001097435
prefill,L5_FFN_W2_E1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.04708737,0.048184805,0.001097435
prefill,L5_Router,MoE_Router,Ascend_910B_NPU0,npu,NAIVE,0.048184805,0.048186031,1.23E-06
prefill,L5_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.048186031,0.048214641,2.86E-05
prefill,L6_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0.048214641,0.048233715,1.91E-05
prefill,L6_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.048233715,0.048393504,0.00015979
prefill,L6_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.048393504,0.048433833,4.03E-05
prefill,L6_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.048433833,0.048474161,4.03E-05
prefill,L6_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.048474161,0.04863395,0.00015979
prefill,L6_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.04863395,0.048674279,4.03E-05
prefill,L6_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.048674279,0.048714607,4.03E-05
prefill,L6_K_write_s0,K_write,PIM0,pim,NAIVE,0.048450568,0.048451528,9.60E-07
prefill,L6_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.048714607,0.048757541,4.29E-05
prefill,L6_V_write_s0,V_write,PIM0,pim,NAIVE,0.048490896,0.048491856,9.60E-07
prefill,L6_K_write_s1,K_write,PIM1,pim,NAIVE,0.048691014,0.048691974,9.60E-07
prefill,L6_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.048757541,0.048800475,4.29E-05
prefill,L6_V_write_s1,V_write,PIM1,pim,NAIVE,0.048731342,0.048732302,9.60E-07
prefill,L6_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.048800475,0.048876806,7.63E-05
prefill,L6_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.048876806,0.048953137,7.63E-05
prefill,L6_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.048953137,0.048996071,4.29E-05
prefill,L6_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.048996071,0.049039005,4.29E-05
prefill,L6_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.049039005,0.049196204,0.000157199
prefill,L6_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.049196204,0.049353403,0.000157199
prefill,L6_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.049353403,0.049353403,0
prefill,L6_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.049353403,0.049382014,2.86E-05
prefill,L6_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.049382014,0.049401087,1.91E-05
prefill,L6_FFN_W1_E0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.049401087,0.050507175,0.001106088
prefill,L6_FFN_W3_E0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.050507175,0.051613262,0.001106088
prefill,L6_FFN_W1_E1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.051613262,0.05271935,0.001106088
prefill,L6_FFN_W3_E1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.05271935,0.053825437,0.001106088
prefill,L6_Act_E0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.053825437,0.053925573,0.000100136
prefill,L6_Act_E1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.053925573,0.054025709,0.000100136
prefill,L6_FFN_W2_E0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.054025709,0.055123144,0.001097435
prefill,L6_FFN_W2_E1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.055123144,0.056220579,0.001097435
prefill,L6_Router,MoE_Router,Ascend_910B_NPU0,npu,NAIVE,0.056220579,0.056221804,1.23E-06
prefill,L6_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.056221804,0.056250415,2.86E-05
prefill,L7_LN1,LN,Ascend_910B_NPU0,npu,NAIVE,0.056250415,0.056269488,1.91E-05
prefill,L7_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.056269488,0.056429278,0.00015979
prefill,L7_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.056429278,0.056469606,4.03E-05
prefill,L7_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.056469606,0.056509934,4.03E-05
prefill,L7_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.056509934,0.056669724,0.00015979
prefill,L7_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.056669724,0.056710052,4.03E-05
prefill,L7_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.056710052,0.05675038,4.03E-05
prefill,L7_K_write_s0,K_write,PIM0,pim,NAIVE,0.056486341,0.056487301,9.60E-07
prefill,L7_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.05675038,0.056793314,4.29E-05
prefill,L7_V_write_s0,V_write,PIM0,pim,NAIVE,0.05652667,0.05652763,9.60E-07
prefill,L7_K_write_s1,K_write,PIM1,pim,NAIVE,0.056726788,0.056727748,9.60E-07
prefill,L7_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.056793314,0.056836248,4.29E-05
prefill,L7_V_write_s1,V_write,PIM1,pim,NAIVE,0.056767116,0.056768076,9.60E-07
prefill,L7_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.056836248,0.056912579,7.63E-05
prefill,L7_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.056912579,0.056988911,7.63E-05
prefill,L7_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.056988911,0.057031845,4.29E-05
prefill,L7_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.057031845,0.057074779,4.29E-05
prefill,L7_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.057074779,0.057231978,0.000157199
prefill,L7_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.057231978,0.057389177,0.000157199
prefill,L7_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.057389177,0.057389177,0
prefill,L7_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.057389177,0.057417787,2.86E-05
