phase,node_id,op,device,device_type,mode,start,end,duration
decode,L18_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.529881395,2.529881425,3.00E-08
decode,L18_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.529881425,2.530379825,0.0004984
decode,L18_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.530379825,2.530379855,3.00E-08
decode,L18_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.5298806,2.52988063,3.00E-08
decode,L18_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.52988063,2.53037903,0.0004984
decode,L18_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.53037903,2.53037906,3.00E-08
decode,L18_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.530379855,2.530485275,0.00010542
decode,L18_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.53037906,2.53048448,0.00010542
decode,L18_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.530485275,2.531223275,0.000738
decode,L18_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.53048448,2.53122248,0.000738
decode,L18_O_s0,O,PIM1,pim,FIXED_PLAN,2.531223672,2.531238632,1.50E-05
decode,L18_O_s1,O,PIM0,pim,FIXED_PLAN,2.531223275,2.531238235,1.50E-05
decode,L18_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.531238632,2.531239417,7.84E-07
decode,L18_Add1,Add,PIM0,pim,FIXED_PLAN,2.531239417,2.531239477,6.00E-08
decode,L18_LN2,LN,PIM1,pim,FIXED_PLAN,2.531240271,2.531263351,2.31E-05
decode,L18_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.531264146,2.531355346,9.12E-05
decode,L18_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.531263351,2.531341031,7.77E-05
decode,L18_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.531341031,2.531432231,9.12E-05
decode,L18_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.531355346,2.531433026,7.77E-05
decode,L18_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.531432231,2.531442291,1.01E-05
decode,L18_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.531434544,2.531444604,1.01E-05
decode,L18_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.531442291,2.531523491,8.12E-05
decode,L18_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.531444604,2.531525804,8.12E-05
decode,L18_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.531525804,2.531526589,7.84E-07
decode,L18_Add2,Add,PIM0,pim,FIXED_PLAN,2.531526589,2.531526649,6.00E-08
decode,L19_LN,LN,PIM1,pim,FIXED_PLAN,2.531527443,2.531550523,2.31E-05
decode,L19_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.531551318,2.531573278,2.20E-05
decode,L19_K_s0,K,PIM0,pim,FIXED_PLAN,2.531573278,2.531587278,1.40E-05
decode,L19_V_s0,V,PIM0,pim,FIXED_PLAN,2.531587278,2.531601278,1.40E-05
decode,L19_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.531550523,2.531572483,2.20E-05
decode,L19_K_s1,K,PIM1,pim,FIXED_PLAN,2.531572483,2.531586483,1.40E-05
decode,L19_V_s1,V,PIM1,pim,FIXED_PLAN,2.531586483,2.531600483,1.40E-05
decode,L19_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.531601278,2.531601308,3.00E-08
decode,L19_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.531601308,2.532099708,0.0004984
decode,L19_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.532099708,2.532099738,3.00E-08
decode,L19_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.531600483,2.531600513,3.00E-08
decode,L19_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.531600513,2.532098913,0.0004984
decode,L19_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.532098913,2.532098943,3.00E-08
decode,L19_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.532099738,2.532205158,0.00010542
decode,L19_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.532098943,2.532204363,0.00010542
decode,L19_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.532205158,2.532943158,0.000738
decode,L19_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.532204363,2.532942363,0.000738
decode,L19_O_s0,O,PIM1,pim,FIXED_PLAN,2.532943555,2.532958515,1.50E-05
decode,L19_O_s1,O,PIM0,pim,FIXED_PLAN,2.532943158,2.532958118,1.50E-05
decode,L19_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.532958515,2.532959299,7.84E-07
decode,L19_Add1,Add,PIM0,pim,FIXED_PLAN,2.532959299,2.532959359,6.00E-08
decode,L19_LN2,LN,PIM1,pim,FIXED_PLAN,2.532960154,2.532983234,2.31E-05
decode,L19_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.532984028,2.533075228,9.12E-05
decode,L19_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.532983234,2.533060914,7.77E-05
decode,L19_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.533060914,2.533152114,9.12E-05
decode,L19_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.533075228,2.533152908,7.77E-05
decode,L19_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.533152114,2.533162174,1.01E-05
decode,L19_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.533154427,2.533164487,1.01E-05
decode,L19_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.533162174,2.533243374,8.12E-05
decode,L19_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.533164487,2.533245687,8.12E-05
decode,L19_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.533245687,2.533246471,7.84E-07
decode,L19_Add2,Add,PIM0,pim,FIXED_PLAN,2.533246471,2.533246531,6.00E-08
decode,L20_LN,LN,PIM1,pim,FIXED_PLAN,2.533247326,2.533270406,2.31E-05
decode,L20_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.5332712,2.53329316,2.20E-05
decode,L20_K_s0,K,PIM0,pim,FIXED_PLAN,2.53329316,2.53330716,1.40E-05
decode,L20_V_s0,V,PIM0,pim,FIXED_PLAN,2.53330716,2.53332116,1.40E-05
decode,L20_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.533270406,2.533292366,2.20E-05
decode,L20_K_s1,K,PIM1,pim,FIXED_PLAN,2.533292366,2.533306366,1.40E-05
decode,L20_V_s1,V,PIM1,pim,FIXED_PLAN,2.533306366,2.533320366,1.40E-05
decode,L20_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.53332116,2.53332119,3.00E-08
decode,L20_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.53332119,2.53381959,0.0004984
decode,L20_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.53381959,2.53381962,3.00E-08
decode,L20_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.533320366,2.533320396,3.00E-08
decode,L20_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.533320396,2.533818796,0.0004984
decode,L20_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.533818796,2.533818826,3.00E-08
decode,L20_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.53381962,2.53392504,0.00010542
decode,L20_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.533818826,2.533924246,0.00010542
decode,L20_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.53392504,2.53466304,0.000738
decode,L20_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.533924246,2.534662246,0.000738
decode,L20_O_s0,O,PIM1,pim,FIXED_PLAN,2.534663437,2.534678397,1.50E-05
decode,L20_O_s1,O,PIM0,pim,FIXED_PLAN,2.53466304,2.534678,1.50E-05
decode,L20_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.534678397,2.534679182,7.84E-07
decode,L20_Add1,Add,PIM0,pim,FIXED_PLAN,2.534679182,2.534679242,6.00E-08
decode,L20_LN2,LN,PIM1,pim,FIXED_PLAN,2.534680036,2.534703116,2.31E-05
decode,L20_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.534703911,2.534795111,9.12E-05
decode,L20_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.534703116,2.534780796,7.77E-05
decode,L20_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.534780796,2.534871996,9.12E-05
decode,L20_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.534795111,2.534872791,7.77E-05
decode,L20_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.534871996,2.534882056,1.01E-05
decode,L20_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.534874309,2.534884369,1.01E-05
decode,L20_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.534882056,2.534963256,8.12E-05
decode,L20_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.534884369,2.534965569,8.12E-05
decode,L20_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.534965569,2.534966354,7.84E-07
decode,L20_Add2,Add,PIM0,pim,FIXED_PLAN,2.534966354,2.534966414,6.00E-08
decode,L21_LN,LN,PIM1,pim,FIXED_PLAN,2.534967208,2.534990288,2.31E-05
decode,L21_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.534991083,2.535013043,2.20E-05
decode,L21_K_s0,K,PIM0,pim,FIXED_PLAN,2.535013043,2.535027043,1.40E-05
decode,L21_V_s0,V,PIM0,pim,FIXED_PLAN,2.535027043,2.535041043,1.40E-05
decode,L21_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.534990288,2.535012248,2.20E-05
decode,L21_K_s1,K,PIM1,pim,FIXED_PLAN,2.535012248,2.535026248,1.40E-05
decode,L21_V_s1,V,PIM1,pim,FIXED_PLAN,2.535026248,2.535040248,1.40E-05
decode,L21_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.535041043,2.535041073,3.00E-08
decode,L21_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.535041073,2.535539473,0.0004984
decode,L21_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.535539473,2.535539503,3.00E-08
decode,L21_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.535040248,2.535040278,3.00E-08
decode,L21_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.535040278,2.535538678,0.0004984
decode,L21_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.535538678,2.535538708,3.00E-08
decode,L21_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.535539503,2.535644923,0.00010542
decode,L21_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.535538708,2.535644128,0.00010542
decode,L21_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.535644923,2.536382923,0.000738
decode,L21_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.535644128,2.536382128,0.000738
decode,L21_O_s0,O,PIM1,pim,FIXED_PLAN,2.53638332,2.53639828,1.50E-05
decode,L21_O_s1,O,PIM0,pim,FIXED_PLAN,2.536382923,2.536397883,1.50E-05
decode,L21_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.53639828,2.536399065,7.84E-07
decode,L21_Add1,Add,PIM0,pim,FIXED_PLAN,2.536399065,2.536399125,6.00E-08
decode,L21_LN2,LN,PIM1,pim,FIXED_PLAN,2.536399919,2.536422999,2.31E-05
decode,L21_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.536423794,2.536514994,9.12E-05
decode,L21_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.536422999,2.536500679,7.77E-05
decode,L21_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.536500679,2.536591879,9.12E-05
decode,L21_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.536514994,2.536592674,7.77E-05
decode,L21_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.536591879,2.536601939,1.01E-05
decode,L21_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.536594192,2.536604252,1.01E-05
decode,L21_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.536601939,2.536683139,8.12E-05
decode,L21_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.536604252,2.536685452,8.12E-05
decode,L21_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.536685452,2.536686237,7.84E-07
decode,L21_Add2,Add,PIM0,pim,FIXED_PLAN,2.536686237,2.536686297,6.00E-08
decode,L22_LN,LN,PIM1,pim,FIXED_PLAN,2.536687091,2.536710171,2.31E-05
decode,L22_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.536710966,2.536732926,2.20E-05
decode,L22_K_s0,K,PIM0,pim,FIXED_PLAN,2.536732926,2.536746926,1.40E-05
decode,L22_V_s0,V,PIM0,pim,FIXED_PLAN,2.536746926,2.536760926,1.40E-05
decode,L22_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.536710171,2.536732131,2.20E-05
decode,L22_K_s1,K,PIM1,pim,FIXED_PLAN,2.536732131,2.536746131,1.40E-05
decode,L22_V_s1,V,PIM1,pim,FIXED_PLAN,2.536746131,2.536760131,1.40E-05
decode,L22_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.536760926,2.536760956,3.00E-08
decode,L22_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.536760956,2.537259356,0.0004984
decode,L22_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.537259356,2.537259386,3.00E-08
decode,L22_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.536760131,2.536760161,3.00E-08
decode,L22_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.536760161,2.537258561,0.0004984
decode,L22_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.537258561,2.537258591,3.00E-08
decode,L22_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.537259386,2.537364806,0.00010542
decode,L22_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.537258591,2.537364011,0.00010542
decode,L22_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.537364806,2.538102806,0.000738
decode,L22_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.537364011,2.538102011,0.000738
decode,L22_O_s0,O,PIM1,pim,FIXED_PLAN,2.538103203,2.538118163,1.50E-05
decode,L22_O_s1,O,PIM0,pim,FIXED_PLAN,2.538102806,2.538117766,1.50E-05
decode,L22_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.538118163,2.538118947,7.84E-07
decode,L22_Add1,Add,PIM0,pim,FIXED_PLAN,2.538118947,2.538119007,6.00E-08
decode,L22_LN2,LN,PIM1,pim,FIXED_PLAN,2.538119802,2.538142882,2.31E-05
decode,L22_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.538143676,2.538234876,9.12E-05
decode,L22_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.538142882,2.538220562,7.77E-05
decode,L22_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.538220562,2.538311762,9.12E-05
decode,L22_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.538234876,2.538312556,7.77E-05
decode,L22_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.538311762,2.538321822,1.01E-05
decode,L22_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.538314075,2.538324135,1.01E-05
decode,L22_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.538321822,2.538403022,8.12E-05
decode,L22_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.538324135,2.538405335,8.12E-05
decode,L22_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.538405335,2.538406119,7.84E-07
decode,L22_Add2,Add,PIM0,pim,FIXED_PLAN,2.538406119,2.538406179,6.00E-08
decode,L23_LN,LN,PIM1,pim,FIXED_PLAN,2.538406974,2.538430054,2.31E-05
decode,L23_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.538430848,2.538452808,2.20E-05
decode,L23_K_s0,K,PIM0,pim,FIXED_PLAN,2.538452808,2.538466808,1.40E-05
decode,L23_V_s0,V,PIM0,pim,FIXED_PLAN,2.538466808,2.538480808,1.40E-05
decode,L23_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.538430054,2.538452014,2.20E-05
decode,L23_K_s1,K,PIM1,pim,FIXED_PLAN,2.538452014,2.538466014,1.40E-05
decode,L23_V_s1,V,PIM1,pim,FIXED_PLAN,2.538466014,2.538480014,1.40E-05
decode,L23_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.538480808,2.538480838,3.00E-08
decode,L23_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.538480838,2.538979238,0.0004984
decode,L23_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.538979238,2.538979268,3.00E-08
decode,L23_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.538480014,2.538480044,3.00E-08
decode,L23_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.538480044,2.538978444,0.0004984
decode,L23_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.538978444,2.538978474,3.00E-08
decode,L23_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.538979268,2.539084688,0.00010542
decode,L23_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.538978474,2.539083894,0.00010542
decode,L23_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.539084688,2.539822688,0.000738
decode,L23_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.539083894,2.539821894,0.000738
decode,L23_O_s0,O,PIM1,pim,FIXED_PLAN,2.539823085,2.539838045,1.50E-05
decode,L23_O_s1,O,PIM0,pim,FIXED_PLAN,2.539822688,2.539837648,1.50E-05
decode,L23_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.539838045,2.53983883,7.84E-07
decode,L23_Add1,Add,PIM0,pim,FIXED_PLAN,2.53983883,2.53983889,6.00E-08
decode,L23_LN2,LN,PIM1,pim,FIXED_PLAN,2.539839684,2.539862764,2.31E-05
decode,L23_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.539863559,2.539954759,9.12E-05
decode,L23_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.539862764,2.539940444,7.77E-05
decode,L23_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.539940444,2.540031644,9.12E-05
decode,L23_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.539954759,2.540032439,7.77E-05
decode,L23_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.540031644,2.540041704,1.01E-05
decode,L23_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.540033957,2.540044017,1.01E-05
decode,L23_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.540041704,2.540122904,8.12E-05
decode,L23_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.540044017,2.540125217,8.12E-05
decode,L23_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.540125217,2.540126002,7.84E-07
decode,L23_Add2,Add,PIM0,pim,FIXED_PLAN,2.540126002,2.540126062,6.00E-08
decode,L24_LN,LN,PIM1,pim,FIXED_PLAN,2.540126856,2.540149936,2.31E-05
decode,L24_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.540150731,2.540172691,2.20E-05
decode,L24_K_s0,K,PIM0,pim,FIXED_PLAN,2.540172691,2.540186691,1.40E-05
decode,L24_V_s0,V,PIM0,pim,FIXED_PLAN,2.540186691,2.540200691,1.40E-05
decode,L24_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.540149936,2.540171896,2.20E-05
decode,L24_K_s1,K,PIM1,pim,FIXED_PLAN,2.540171896,2.540185896,1.40E-05
decode,L24_V_s1,V,PIM1,pim,FIXED_PLAN,2.540185896,2.540199896,1.40E-05
decode,L24_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.540200691,2.540200721,3.00E-08
decode,L24_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.540200721,2.540699121,0.0004984
decode,L24_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.540699121,2.540699151,3.00E-08
decode,L24_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.540199896,2.540199926,3.00E-08
decode,L24_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.540199926,2.540698326,0.0004984
decode,L24_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.540698326,2.540698356,3.00E-08
decode,L24_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.540699151,2.540804571,0.00010542
decode,L24_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.540698356,2.540803776,0.00010542
decode,L24_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.540804571,2.541542571,0.000738
decode,L24_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.540803776,2.541541776,0.000738
decode,L24_O_s0,O,PIM1,pim,FIXED_PLAN,2.541542968,2.541557928,1.50E-05
decode,L24_O_s1,O,PIM0,pim,FIXED_PLAN,2.541542571,2.541557531,1.50E-05
decode,L24_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.541557928,2.541558713,7.84E-07
decode,L24_Add1,Add,PIM0,pim,FIXED_PLAN,2.541558713,2.541558773,6.00E-08
decode,L24_LN2,LN,PIM1,pim,FIXED_PLAN,2.541559567,2.541582647,2.31E-05
decode,L24_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.541583442,2.541674642,9.12E-05
decode,L24_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.541582647,2.541660327,7.77E-05
decode,L24_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.541660327,2.541751527,9.12E-05
decode,L24_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.541674642,2.541752322,7.77E-05
decode,L24_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.541751527,2.541761587,1.01E-05
decode,L24_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.54175384,2.5417639,1.01E-05
decode,L24_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.541761587,2.541842787,8.12E-05
decode,L24_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.5417639,2.5418451,8.12E-05
decode,L24_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.5418451,2.541845885,7.84E-07
decode,L24_Add2,Add,PIM0,pim,FIXED_PLAN,2.541845885,2.541845945,6.00E-08
decode,L25_LN,LN,PIM1,pim,FIXED_PLAN,2.541846739,2.541869819,2.31E-05
decode,L25_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.541870614,2.541892574,2.20E-05
decode,L25_K_s0,K,PIM0,pim,FIXED_PLAN,2.541892574,2.541906574,1.40E-05
decode,L25_V_s0,V,PIM0,pim,FIXED_PLAN,2.541906574,2.541920574,1.40E-05
decode,L25_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.541869819,2.541891779,2.20E-05
decode,L25_K_s1,K,PIM1,pim,FIXED_PLAN,2.541891779,2.541905779,1.40E-05
decode,L25_V_s1,V,PIM1,pim,FIXED_PLAN,2.541905779,2.541919779,1.40E-05
decode,L25_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.541920574,2.541920604,3.00E-08
decode,L25_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.541920604,2.542419004,0.0004984
decode,L25_V_write_s0,V_write,PIM0,pim,FIXED_PLAN,2.542419004,2.542419034,3.00E-08
decode,L25_K_write_s1,K_write,PIM1,pim,FIXED_PLAN,2.541919779,2.541919809,3.00E-08
decode,L25_QK_s1,QK,PIM1,pim,FIXED_PLAN,2.541919809,2.542418209,0.0004984
decode,L25_V_write_s1,V_write,PIM1,pim,FIXED_PLAN,2.542418209,2.542418239,3.00E-08
decode,L25_Softmax_s0,Softmax,PIM0,pim,FIXED_PLAN,2.542419034,2.542524454,0.00010542
decode,L25_Softmax_s1,Softmax,PIM1,pim,FIXED_PLAN,2.542418239,2.542523659,0.00010542
decode,L25_SV_s0,SV,PIM0,pim,FIXED_PLAN,2.542524454,2.543262454,0.000738
decode,L25_SV_s1,SV,PIM1,pim,FIXED_PLAN,2.542523659,2.543261659,0.000738
decode,L25_O_s0,O,PIM1,pim,FIXED_PLAN,2.543262851,2.543277811,1.50E-05
decode,L25_O_s1,O,PIM0,pim,FIXED_PLAN,2.543262454,2.543277414,1.50E-05
decode,L25_AllReduce_O,ALLREDUCE,COMM,comm,FIXED_COMM,2.543277811,2.543278595,7.84E-07
decode,L25_Add1,Add,PIM0,pim,FIXED_PLAN,2.543278595,2.543278655,6.00E-08
decode,L25_LN2,LN,PIM1,pim,FIXED_PLAN,2.54327945,2.54330253,2.31E-05
decode,L25_FFN_W1_s0,FFN_W1,PIM0,pim,FIXED_PLAN,2.543303324,2.543394524,9.12E-05
decode,L25_FFN_W3_s0,FFN_W3,PIM1,pim,FIXED_PLAN,2.54330253,2.54338021,7.77E-05
decode,L25_FFN_W1_s1,FFN_W1,PIM1,pim,FIXED_PLAN,2.54338021,2.54347141,9.12E-05
decode,L25_FFN_W3_s1,FFN_W3,PIM0,pim,FIXED_PLAN,2.543394524,2.543472204,7.77E-05
decode,L25_SwiGLU_s0,SwiGLU,PIM1,pim,FIXED_PLAN,2.54347141,2.54348147,1.01E-05
decode,L25_SwiGLU_s1,SwiGLU,PIM0,pim,FIXED_PLAN,2.543473723,2.543483783,1.01E-05
decode,L25_FFN_W2_s0,FFN_W2,PIM1,pim,FIXED_PLAN,2.54348147,2.54356267,8.12E-05
decode,L25_FFN_W2_s1,FFN_W2,PIM0,pim,FIXED_PLAN,2.543483783,2.543564983,8.12E-05
decode,L25_AllReduce_FFN,ALLREDUCE,COMM,comm,FIXED_COMM,2.543564983,2.543565767,7.84E-07
decode,L25_Add2,Add,PIM0,pim,FIXED_PLAN,2.543565767,2.543565827,6.00E-08
decode,L26_LN,LN,PIM1,pim,FIXED_PLAN,2.543566622,2.543589702,2.31E-05
decode,L26_Q_s0,Q,PIM0,pim,FIXED_PLAN,2.543590496,2.543612456,2.20E-05
decode,L26_K_s0,K,PIM0,pim,FIXED_PLAN,2.543612456,2.543626456,1.40E-05
decode,L26_V_s0,V,PIM0,pim,FIXED_PLAN,2.543626456,2.543640456,1.40E-05
decode,L26_Q_s1,Q,PIM1,pim,FIXED_PLAN,2.543589702,2.543611662,2.20E-05
decode,L26_K_s1,K,PIM1,pim,FIXED_PLAN,2.543611662,2.543625662,1.40E-05
decode,L26_V_s1,V,PIM1,pim,FIXED_PLAN,2.543625662,2.543639662,1.40E-05
decode,L26_K_write_s0,K_write,PIM0,pim,FIXED_PLAN,2.543640456,2.543640486,3.00E-08
decode,L26_QK_s0,QK,PIM0,pim,FIXED_PLAN,2.543640486,2.544138886,0.0004984
